energy x y z iso ld ab c_grazing ld_grazing c_pure ld_pure
-7.849999999999999645e+00 1.734576566347507346e-03 1.734576149588753537e-03 1.220765642005929496e-03 1.563306119314063821e-03 5.138107159622010535e-04 1.734576357968130658e-03 1.302461967152650484e-03 4.321143908154802824e-04 1.220765642005929496e-03 5.138107159622010535e-04
-7.839999999999999858e+00 1.737929356521179802e-03 1.737928938771443523e-03 1.223161905840389630e-03 1.566340067044337580e-03 5.147672418059220326e-04 1.737929147646311663e-03 1.305010319380583506e-03 4.329188282657283194e-04 1.223161905840389630e-03 5.147672418059220326e-04
-7.830000000000000071e+00 1.741292203542000065e-03 1.741291784797536265e-03 1.225565463294720154e-03 1.569383150544751944e-03 5.157265308750479029e-04 1.741291994169768056e-03 1.307566404583491949e-03 4.337255895862760532e-04 1.225565463294720154e-03 5.157265308750479029e-04
-7.820000000000000284e+00 1.744665148481813061e-03 1.744664728738855222e-03 1.227976344602169263e-03 1.572435407274279037e-03 5.166885940081649862e-04 1.744664938610334141e-03 1.310130254717968351e-03 4.345346838923657903e-04 1.227976344602169263e-03 5.166885940081649862e-04
-7.810000000000000497e+00 1.748048232625183749e-03 1.748047811879946054e-03 1.230394580154991644e-03 1.575496874886707583e-03 5.176534420975733653e-04 1.748048022252565118e-03 1.312701901908152214e-03 4.353461203444129041e-04 1.230394580154991644e-03 5.176534420975733653e-04
-7.799999999999998934e+00 1.751441497470736328e-03 1.751441075719410191e-03 1.232820200505461332e-03 1.578567591231869573e-03 5.186210860896121443e-04 1.751441286595073477e-03 1.315281378446793827e-03 4.361599081482797039e-04 1.232820200505461332e-03 5.186210860896121443e-04
-7.789999999999999147e+00 1.754844984732498647e-03 1.754844561971256184e-03 1.235253236366894982e-03 1.581647594356883416e-03 5.195915369849824330e-04 1.754844773351877524e-03 1.317868716796330658e-03 4.369760565555467569e-04 1.235253236366894982e-03 5.195915369849824330e-04
-7.779999999999999361e+00 1.758258736341261575e-03 1.758258312566253652e-03 1.237693718614683381e-03 1.584736922507399681e-03 5.205648058390743415e-04 1.758258524453757722e-03 1.320463949589969826e-03 4.377945748637880044e-04 1.237693718614683381e-03 5.205648058390743415e-04
-7.769999999999999574e+00 1.761682794445945102e-03 1.761682369653300899e-03 1.240141678287329024e-03 1.587835614128858342e-03 5.215409037622940848e-04 1.761682582049623001e-03 1.323067109632777068e-03 4.386154724168459863e-04 1.240141678287329024e-03 5.215409037622940848e-04
-7.759999999999999787e+00 1.765117201414975918e-03 1.765116775600803585e-03 1.242597146587492160e-03 1.590943707867757077e-03 5.225198419203973743e-04 1.765116988507889643e-03 1.325678229902777427e-03 4.394387586051122160e-04 1.242597146587492160e-03 5.225198419203973743e-04
-7.750000000000000000e+00 1.768561999837674984e-03 1.768561572998060549e-03 1.245060154883045065e-03 1.594061242572926721e-03 5.235016315348225936e-04 1.768561786417867767e-03 1.328297343552060699e-03 4.402644428658070673e-04 1.245060154883045065e-03 5.235016315348225936e-04
-7.740000000000000213e+00 1.772017232525654627e-03 1.772016804656662654e-03 1.247530734708134558e-03 1.597188257296817135e-03 5.244862838830241904e-04 1.772017018591158857e-03 1.330924483907898383e-03 4.410925346832603655e-04 1.247530734708134558e-03 5.244862838830241904e-04
-7.730000000000000426e+00 1.775482942514227790e-03 1.775482513611901809e-03 1.250008917764250599e-03 1.600324791296793255e-03 5.254738102988139835e-04 1.775482728063064583e-03 1.333559684473865827e-03 4.419230435891988097e-04 1.250008917764250599e-03 5.254738102988139835e-04
-7.719999999999998863e+00 1.778959173063827904e-03 1.778958743124188025e-03 1.252494735921306146e-03 1.603470884036440692e-03 5.264642221727016021e-04 1.778958958094007748e-03 1.336202978930976304e-03 4.427559791630314976e-04 1.252494735921306146e-03 5.264642221727016021e-04
-7.709999999999999076e+00 1.782445967661433961e-03 1.782445536680479911e-03 1.254988221218722010e-03 1.606626575186878699e-03 5.274575309522351423e-04 1.782445752170957153e-03 1.338854401138820293e-03 4.435913510321369676e-04 1.254988221218722010e-03 5.274575309522351423e-04
-7.699999999999999289e+00 1.785943370022017489e-03 1.785942937995725144e-03 1.257489405866523422e-03 1.609791904628088757e-03 5.284537481423481117e-04 1.785943154008871533e-03 1.341513985136716467e-03 4.444291688721549579e-04 1.257489405866523422e-03 5.284537481423481117e-04
-7.689999999999999503e+00 1.789451424089986932e-03 1.789450991014310266e-03 1.259998322246440273e-03 1.612966912450245968e-03 5.294528853057086509e-04 1.789451207552148924e-03 1.344181765144868970e-03 4.452694424072799000e-04 1.259998322246440273e-03 5.294528853057086509e-04
-7.679999999999999716e+00 1.792970174040653050e-03 1.792969739911523704e-03 1.262515002913020814e-03 1.616151638955065639e-03 5.304549540630674543e-04 1.792969956976088160e-03 1.346857775565534453e-03 4.461121814105537616e-04 1.262515002913020814e-03 5.304549540630674543e-04
-7.669999999999999929e+00 1.796499664281701707e-03 1.796499229095027900e-03 1.265039480594750331e-03 1.619346124657160269e-03 5.314599660936144719e-04 1.796499446688364912e-03 1.349542050984199517e-03 4.469573957041653406e-04 1.265039480594750331e-03 5.314599660936144719e-04
-7.660000000000000142e+00 1.800039939454675317e-03 1.800039503206341852e-03 1.267571788195180236e-03 1.622550410285399135e-03 5.324679331353282400e-04 1.800039721330508585e-03 1.352234626170763362e-03 4.478050951597451683e-04 1.267571788195180236e-03 5.324679331353282400e-04
-7.650000000000000355e+00 1.803591044436469917e-03 1.803590607122339913e-03 1.270111958794063875e-03 1.625764536784291307e-03 5.334788669853410400e-04 1.803590825779405023e-03 1.354935536080733227e-03 4.486552896986716879e-04 1.270111958794063875e-03 5.334788669853410400e-04
-7.640000000000000568e+00 1.807153024340841553e-03 1.807152585956754058e-03 1.272660025648503180e-03 1.628988545315366481e-03 5.344927795002946255e-04 1.807152805148797914e-03 1.357644815856426769e-03 4.495079892923710906e-04 1.272660025648503180e-03 5.344927795002946255e-04
-7.629999999999999005e+00 1.810725924519923299e-03 1.810725485061693294e-03 1.275216022194103349e-03 1.632222477258573603e-03 5.355096825967048391e-04 1.810725704790808405e-03 1.360362500828185073e-03 4.503632039626232777e-04 1.275216022194103349e-03 5.355096825967048391e-04
-7.619999999999999218e+00 1.814309790565753113e-03 1.814309350029173241e-03 1.277779982046134888e-03 1.635466374213687081e-03 5.365295882513285066e-04 1.814309570297463394e-03 1.363088626515592374e-03 4.512209437818710204e-04 1.277779982046134888e-03 5.365295882513285066e-04
-7.609999999999999432e+00 1.817904668311817740e-03 1.817904226692654843e-03 1.280351939000707586e-03 1.638720278001726651e-03 5.375525085015285965e-04 1.817904447502236183e-03 1.365823228628709448e-03 4.520812188735267353e-04 1.280351939000707586e-03 5.375525085015285965e-04
-7.599999999999999645e+00 1.821510603834600086e-03 1.821510161128599321e-03 1.282931927035949916e-03 1.641984230666382891e-03 5.385784554456496788e-04 1.821510382481599487e-03 1.368566343069311337e-03 4.529440394122882037e-04 1.282931927035949916e-03 5.385784554456496788e-04
-7.589999999999999858e+00 1.825127643455150229e-03 1.825127199658030733e-03 1.285519980313200999e-03 1.645258274475460726e-03 5.396074412433894815e-04 1.825127421556590373e-03 1.371318005932139388e-03 4.538094156244509847e-04 1.285519980313200999e-03 5.396074412433894815e-04
-7.580000000000000071e+00 1.828755833740654257e-03 1.828755388848111530e-03 1.288116133178209303e-03 1.648542451922325102e-03 5.406394781161738073e-04 1.828755611294383002e-03 1.374078253506158488e-03 4.546773577882246226e-04 1.288116133178209303e-03 5.406394781161738073e-04
-7.570000000000000284e+00 1.832395221506026746e-03 1.832394775513731351e-03 1.290720420162341743e-03 1.651836805727366613e-03 5.416745783475375225e-04 1.832394998509879157e-03 1.376847122275827538e-03 4.555478762340517819e-04 1.290720420162341743e-03 5.416745783475375225e-04
-7.560000000000000497e+00 1.836045853815508871e-03 1.836045406719107086e-03 1.293332875983801240e-03 1.655141378839472327e-03 5.427127542835067384e-04 1.836045630267308087e-03 1.379624648922377940e-03 4.564209813449299300e-04 1.293332875983801240e-03 5.427127542835067384e-04
-7.549999999999998934e+00 1.839707777984281268e-03 1.839707329779394652e-03 1.295953535548855342e-03 1.658456214437510493e-03 5.437540183329826185e-04 1.839707553881837852e-03 1.382410870325102717e-03 4.572966835567352428e-04 1.295953535548855342e-03 5.437540183329826185e-04
-7.539999999999999147e+00 1.843381041580088604e-03 1.843380592262313126e-03 1.298582433953072426e-03 1.661781355931824574e-03 5.447983829681285473e-04 1.843380816921200973e-03 1.385205823562654301e-03 4.581749933585465640e-04 1.298582433953072426e-03 5.447983829681285473e-04
-7.529999999999999361e+00 1.847065692424876282e-03 1.847065241989782544e-03 1.301219606482567669e-03 1.665116846965742454e-03 5.458458607247618525e-04 1.847065467207329413e-03 1.388009545914353163e-03 4.590559212929762496e-04 1.301219606482567669e-03 5.458458607247618525e-04
-7.519999999999999574e+00 1.850761778596439087e-03 1.850761327039572319e-03 1.303865088615261802e-03 1.668462731417091069e-03 5.468964642027439012e-04 1.850761552818005811e-03 1.390822074861508594e-03 4.599394779564972718e-04 1.303865088615261802e-03 5.468964642027439012e-04
-7.509999999999999787e+00 1.854469348430084130e-03 1.854468895746964408e-03 1.306518916022144424e-03 1.671819053399730987e-03 5.479502060663799532e-04 1.854469122088524269e-03 1.393643448088744893e-03 4.608256739997793755e-04 1.306518916022144424e-03 5.479502060663799532e-04
-7.500000000000000000e+00 1.858188450520305724e-03 1.858187996706426237e-03 1.309181124568551628e-03 1.675185857265094240e-03 5.490070990448143529e-04 1.858188223613365872e-03 1.396473703485342317e-03 4.617145201280236635e-04 1.309181124568551628e-03 5.490070990448143529e-04
-7.490000000000000213e+00 1.861919133722471755e-03 1.861918678773300754e-03 1.311851750315450775e-03 1.678563187603741239e-03 5.500671559324356958e-04 1.861918906247886363e-03 1.399312879146586688e-03 4.626060271012996748e-04 1.311851750315450775e-03 5.500671559324356958e-04
-7.480000000000000426e+00 1.865661447154525225e-03 1.865660991065503857e-03 1.314530829520737642e-03 1.681951089246922241e-03 5.511303895892768990e-04 1.865661219110014432e-03 1.402161013375129639e-03 4.635002057348849023e-04 1.314530829520737642e-03 5.511303895892768990e-04
-7.469999999999998863e+00 1.869415440198697945e-03 1.869414982965241336e-03 1.317218398640540491e-03 1.685349607268159852e-03 5.521968129414290410e-04 1.869415211581969532e-03 1.405018144682358607e-03 4.643970668996109789e-04 1.317218398640540491e-03 5.521968129414290410e-04
-7.459999999999999076e+00 1.873181162503236366e-03 1.873180704120732971e-03 1.319914494330539549e-03 1.688758786984836295e-03 5.532664389814451189e-04 1.873180933311984668e-03 1.407884311789780064e-03 4.652966215222046589e-04 1.319914494330539549e-03 5.532664389814451189e-04
-7.449999999999999289e+00 1.876958663984142376e-03 1.876958204447953544e-03 1.322619153447289735e-03 1.692178673959795219e-03 5.543392807687583333e-04 1.876958434216048069e-03 1.410759553630409890e-03 4.661988805856381781e-04 1.322619153447289735e-03 5.543392807687583333e-04
-7.439999999999999503e+00 1.880747994826926671e-03 1.880747534132386429e-03 1.325332413049559645e-03 1.695609314002957365e-03 5.554153514300967957e-04 1.880747764479656550e-03 1.413643909350176990e-03 4.671038551294795049e-04 1.325332413049559645e-03 5.554153514300967957e-04
-7.429999999999999716e+00 1.884549205488375350e-03 1.884548743630791489e-03 1.328054310399678570e-03 1.699050753172948180e-03 5.564946641599046329e-04 1.884548974559583203e-03 1.416537418309337954e-03 4.680115562502452486e-04 1.328054310399678570e-03 5.564946641599046329e-04
-7.419999999999999929e+00 1.888362346698331702e-03 1.888361883672983388e-03 1.330784882964895213e-03 1.702503037778736695e-03 5.575772322207623319e-04 1.888362115185657436e-03 1.419440120083903002e-03 4.689219951017546510e-04 1.330784882964895213e-03 5.575772322207623319e-04
-7.410000000000000142e+00 1.892187469461489033e-03 1.892187005263628544e-03 1.333524168418744006e-03 1.705966214381286978e-03 5.586630689438145661e-04 1.892187237362558680e-03 1.422352054467069301e-03 4.698351828954892167e-04 1.333524168418744006e-03 5.586630689438145661e-04
-7.400000000000000355e+00 1.896024625059200422e-03 1.896024159684051415e-03 1.336272204642427464e-03 1.709440329795226723e-03 5.597521877291984551e-04 1.896024392371625919e-03 1.425273261470672058e-03 4.707511309009538604e-04 1.336272204642427464e-03 5.597521877291984551e-04
-7.390000000000000568e+00 1.899873865051300613e-03 1.899873398494060072e-03 1.339029029726204831e-03 1.712925431090521911e-03 5.608446020464755112e-04 1.899873631772680451e-03 1.428203781326642342e-03 4.716698504460381633e-04 1.339029029726204831e-03 5.608446020464755112e-04
-7.379999999999999005e+00 1.903735241277943304e-03 1.903734773533777638e-03 1.341794681970793091e-03 1.716421565594171417e-03 5.619403254350674882e-04 1.903735007405860579e-03 1.431143654488475523e-03 4.725913529173850019e-04 1.341794681970793091e-03 5.619403254350674882e-04
-7.369999999999999218e+00 1.907608805861449710e-03 1.907608336925498875e-03 1.344569199888779893e-03 1.719928780891909204e-03 5.630393715046941826e-04 1.907608571393474076e-03 1.434092921632716417e-03 4.735156497607576585e-04 1.344569199888779893e-03 5.630393715046941826e-04
-7.359999999999999432e+00 1.911494611208176429e-03 1.911494141075550674e-03 1.347352622206047113e-03 1.723447124829924739e-03 5.641417539358164384e-04 1.911494376141863443e-03 1.437051623660451144e-03 4.744427524814122995e-04 1.347352622206047113e-03 5.641417539358164384e-04
-7.349999999999999645e+00 1.915392710010394798e-03 1.915392238676175314e-03 1.350144987863205904e-03 1.726976645516592078e-03 5.652474864800793690e-04 1.915392474343285273e-03 1.440019801698813953e-03 4.753726726444713196e-04 1.350144987863205904e-03 5.652474864800793690e-04
-7.339999999999999858e+00 1.919303155248183474e-03 1.919302682707423047e-03 1.352946336017041284e-03 1.730517391324215646e-03 5.663565829607618675e-04 1.919302918977803260e-03 1.442997497102502290e-03 4.763054218753009703e-04 1.352946336017041284e-03 5.663565829607618675e-04
-7.330000000000000071e+00 1.923226000191339451e-03 1.923225526439060291e-03 1.355756706041971911e-03 1.734069410890790768e-03 5.674690572732280685e-04 1.923225763315199871e-03 1.445984751455308987e-03 4.772410118598908297e-04 1.355756706041971911e-03 5.674690572732280685e-04
-7.320000000000000284e+00 1.927161298401302517e-03 1.927160823432497996e-03 1.358576137531517436e-03 1.737632753121772866e-03 5.685849233853824958e-04 1.927161060916900148e-03 1.448981606571662700e-03 4.781794543452372857e-04 1.358576137531517436e-03 5.685849233853824958e-04
-7.310000000000000497e+00 1.931109103733092509e-03 1.931108627542726074e-03 1.361404670299781045e-03 1.741207467191866398e-03 5.697041953381283552e-04 1.931108865637909400e-03 1.451988104498180918e-03 4.791207611397284814e-04 1.361404670299781045e-03 5.697041953381283552e-04
-7.299999999999998934e+00 1.935069470337266728e-03 1.935068992920270818e-03 1.364242344382940236e-03 1.744793602546826144e-03 5.708268872458284286e-04 1.935069231628768665e-03 1.455004287515236638e-03 4.800649441135320262e-04 1.364242344382940236e-03 5.708268872458284286e-04
-7.289999999999999147e+00 1.939042452661887119e-03 1.939041974013165116e-03 1.367089200040753644e-03 1.748391208905268482e-03 5.719530132967724735e-04 1.939042213337526226e-03 1.458030198138538262e-03 4.810120151989878559e-04 1.367089200040753644e-03 5.719530132967724735e-04
-7.279999999999999361e+00 1.943028105454506311e-03 1.943027625568929722e-03 1.369945277758075671e-03 1.752000336260503902e-03 5.730825877536424541e-04 1.943027865511718017e-03 1.461065879120718169e-03 4.819619863909998473e-04 1.369945277758075671e-03 5.730825877536424541e-04
-7.269999999999999574e+00 1.947026483764168836e-03 1.947026002636580112e-03 1.372810618246385859e-03 1.755621034882377980e-03 5.742156249539885063e-04 1.947026243200374474e-03 1.464111373452938640e-03 4.829148697474357254e-04 1.372810618246385859e-03 5.742156249539885063e-04
-7.259999999999999787e+00 1.951037642943429700e-03 1.951037160568638330e-03 1.375685262445331498e-03 1.759253355319133176e-03 5.753521393107023001e-04 1.951037401756033907e-03 1.467166724366508182e-03 4.838706773895256707e-04 1.375685262445331498e-03 5.753521393107023001e-04
-7.250000000000000000e+00 1.955061638650383137e-03 1.955061155023168039e-03 1.378569251524278030e-03 1.762897348399276257e-03 5.764921453124974499e-04 1.955061396836775371e-03 1.470231975334509349e-03 4.848294215022660222e-04 1.378569251524278030e-03 5.764921453124974499e-04
-7.240000000000000213e+00 1.959098526850712625e-03 1.959098041965822139e-03 1.381462626883877024e-03 1.766553065233470669e-03 5.776356575243903578e-04 1.959098284408267599e-03 1.473307170073443698e-03 4.857911143348237382e-04 1.381462626883877024e-03 5.776356575243903578e-04
-7.230000000000000426e+00 1.963148363819759538e-03 1.963147877671908830e-03 1.384365430157643911e-03 1.770220557216437571e-03 5.787826905881900564e-04 1.963148120745833967e-03 1.476392352544886061e-03 4.867557682009479602e-04 1.384365430157643911e-03 5.787826905881900564e-04
-7.219999999999998863e+00 1.967211206144598313e-03 1.967210718728471322e-03 1.387277703213548935e-03 1.773899876028872929e-03 5.799332592229859912e-04 1.967210962436535034e-03 1.479487566957154001e-03 4.877233954793810337e-04 1.387277703213548935e-03 5.799332592229859912e-04
-7.209999999999999076e+00 1.971287110726139147e-03 1.971286622036386420e-03 1.390199488155621560e-03 1.777591073639382593e-03 5.810873782256413328e-04 1.971286866381262784e-03 1.482592857766990057e-03 4.886940086142728358e-04 1.390199488155621560e-03 5.810873782256413328e-04
-7.199999999999999289e+00 1.975376134781238295e-03 1.975375644812479587e-03 1.393130827325565931e-03 1.781294202306427576e-03 5.822450624712926853e-04 1.975375889796858724e-03 1.485708269681258091e-03 4.896676201156005244e-04 1.393130827325565931e-03 5.822450624712926853e-04
-7.189999999999999503e+00 1.979478335844832640e-03 1.979477844591653445e-03 1.396071763304392596e-03 1.785009314580292966e-03 5.834063269138505545e-04 1.979478090218243259e-03 1.488833847658651774e-03 4.906442425595912687e-04 1.396071763304392596e-03 5.834063269138505545e-04
-7.179999999999999716e+00 1.983593771772086418e-03 1.983593279229040138e-03 1.399022338914060644e-03 1.788736463305062255e-03 5.845711865865025258e-04 1.983593525500563278e-03 1.491969636911420196e-03 4.916238885891430817e-04 1.399022338914060644e-03 5.845711865865025258e-04
-7.169999999999999929e+00 1.987722500740556151e-03 1.987722006902161928e-03 1.401982597219133923e-03 1.792475701620617262e-03 5.857396566022251162e-04 1.987722253821359256e-03 1.495115682907102381e-03 4.926065709142566588e-04 1.401982597219133923e-03 5.857396566022251162e-04
-7.160000000000000142e+00 1.991864581252373798e-03 1.991864086113118680e-03 1.404952581528450938e-03 1.796227082964647805e-03 5.869117521542951922e-04 1.991864333682746239e-03 1.498272031370280217e-03 4.935923023124660219e-04 1.404952581528450938e-03 5.869117521542951922e-04
-7.150000000000000355e+00 1.996020072136445948e-03 1.996019575690780989e-03 1.407932335396809044e-03 1.799990661074678949e-03 5.880874885168048578e-04 1.996019823913613902e-03 1.501438728284344194e-03 4.945810956292694908e-04 1.407932335396809044e-03 5.880874885168048578e-04
-7.140000000000000568e+00 2.000189032550672100e-03 2.000188534793016261e-03 1.410921902626659057e-03 1.803766489990115806e-03 5.892668810451851241e-04 2.000188783671843964e-03 1.504615819893271927e-03 4.955729637785722536e-04 1.410921902626659057e-03 5.892668810451851241e-04
-7.129999999999999005e+00 2.004371521984180289e-03 2.004371022908916101e-03 1.413921327269819592e-03 1.807554624054305255e-03 5.904499451767287110e-04 2.004371272446548412e-03 1.507803352703423376e-03 4.965679197431250354e-04 1.413921327269819592e-03 5.904499451767287110e-04
-7.119999999999999218e+00 2.008567600259578752e-03 2.008567099861055787e-03 1.416930653629198782e-03 1.811355117916610890e-03 5.916366964311183798e-04 2.008567350060317270e-03 1.511001373485349299e-03 4.975659765749677541e-04 1.416930653629198782e-03 5.916366964311183798e-04
-7.109999999999999432e+00 2.012777327535228422e-03 2.012776825807760690e-03 1.419949926260534413e-03 1.815168026534507914e-03 5.928271504109602517e-04 2.012777076671494556e-03 1.514209929275615093e-03 4.985671473958795718e-04 1.419949926260534413e-03 5.928271504109602517e-04
-7.099999999999999645e+00 2.017000764307531890e-03 2.017000261245398707e-03 1.422979189974147088e-03 1.818993405175692562e-03 5.940213228023181026e-04 2.017000512776465082e-03 1.517429067378637869e-03 4.995714453978274301e-04 1.422979189974147088e-03 5.940213228023181026e-04
-7.089999999999999858e+00 2.021237971413242761e-03 2.021237467010686580e-03 1.426018489836707254e-03 1.822831309420212343e-03 5.952192293752575246e-04 2.021237719211964670e-03 1.520658835368541087e-03 5.005788838434238001e-04 1.426018489836707254e-03 5.952192293752575246e-04
-7.080000000000000071e+00 2.025489010031790611e-03 2.025488504283020057e-03 1.429067871173016332e-03 1.826681795162608856e-03 5.964208859843888938e-04 2.025488757157405117e-03 1.523899281091023071e-03 5.015894760663821552e-04 1.429067871173016332e-03 5.964208859843888938e-04
-7.070000000000000284e+00 2.029753941687625907e-03 2.029753434586811442e-03 1.432127379567804757e-03 1.830544918614080557e-03 5.976263085694139172e-04 2.029753688137218674e-03 1.527150452665239399e-03 5.026032354719792757e-04 1.432127379567804757e-03 5.976263085694139172e-04
-7.060000000000000497e+00 2.034032828252585728e-03 2.034032319793863119e-03 1.435197060867541294e-03 1.834420736304663525e-03 5.988355131556831294e-04 2.034032574023224207e-03 1.530412398485702643e-03 5.036201755375216719e-04 1.435197060867541294e-03 5.988355131556831294e-04
-7.049999999999998934e+00 2.038325731948277715e-03 2.038325222125745434e-03 1.438276961182260571e-03 1.838309305085427834e-03 6.000485158547510037e-04 2.038325477037011575e-03 1.533685167224197940e-03 5.046403098128136346e-04 1.438276961182260571e-03 6.000485158547510037e-04
-7.039999999999999147e+00 2.042632715348480493e-03 2.042632204156199713e-03 1.441367126887402967e-03 1.842210682130694319e-03 6.012653328649371354e-04 2.042632459752340320e-03 1.536968807831711999e-03 5.056636519206283206e-04 1.441367126887402967e-03 6.012653328649371354e-04
-7.029999999999999361e+00 2.046953841381566209e-03 2.046953328813561242e-03 1.444467604625671855e-03 1.846124924940266724e-03 6.024859804718920870e-04 2.046953585097563942e-03 1.540263369540379682e-03 5.066902155571843683e-04 1.444467604625671855e-03 6.024859804718920870e-04
-7.019999999999999574e+00 2.051289173332945196e-03 2.051288659383202623e-03 1.447578441308904496e-03 1.850052091341684033e-03 6.037104750491695216e-04 2.051288916358074126e-03 1.543568901865446409e-03 5.077200144926276087e-04 1.447578441308904496e-03 6.037104750491695216e-04
-7.009999999999999787e+00 2.055638774847523206e-03 2.055638259509992745e-03 1.450699684119958989e-03 1.853992239492491647e-03 6.049388330587987701e-04 2.055638517178757542e-03 1.546885454607247259e-03 5.087530625715103909e-04 1.450699684119958989e-03 6.049388330587987701e-04
-7.000000000000000000e+00 2.060002709932186836e-03 2.060002193200777872e-03 1.453831380514616608e-03 1.857945427882527105e-03 6.061710710518658550e-04 2.060002451566482571e-03 1.550213077853199086e-03 5.097893737132832680e-04 1.453831380514616608e-03 6.061710710518658550e-04
-6.990000000000000213e+00 2.064381042958303263e-03 2.064380524826888320e-03 1.456973578223501927e-03 1.861911715336231170e-03 6.074072056690940809e-04 2.064380783892596008e-03 1.553551821979815397e-03 5.108289619127805029e-04 1.456973578223501927e-03 6.074072056690940809e-04
-6.980000000000000426e+00 2.068773838664243834e-03 2.068773319126656404e-03 1.460126325254014219e-03 1.865891161014971485e-03 6.086472536414359001e-04 2.068773578895450119e-03 1.556901737654730776e-03 5.118718412407192346e-04 1.460126325254014219e-03 6.086472536414359001e-04
-6.969999999999998863e+00 2.073181162157925004e-03 2.073180641207959547e-03 1.463289669892279448e-03 1.869883824419387710e-03 6.098912317906627191e-04 2.073180901682942275e-03 1.560262875838746340e-03 5.129180258441959350e-04 1.463289669892279448e-03 6.098912317906627191e-04
-6.959999999999999076e+00 2.077603078919374423e-03 2.077602556550786368e-03 1.466463660705117451e-03 1.873889765391759631e-03 6.111391570299631610e-04 2.077602817735080612e-03 1.563635287787892543e-03 5.139675299471880687e-04 1.466463660705117451e-03 6.111391570299631610e-04
-6.949999999999999289e+00 2.082039654803314807e-03 2.082039131009818817e-03 1.469648346542022340e-03 1.877909044118385466e-03 6.123910463645444724e-04 2.082039392906566595e-03 1.567019025055506288e-03 5.150203678510605239e-04 1.469648346542022340e-03 6.123910463645444724e-04
-6.939999999999999503e+00 2.086490956041769061e-03 2.086490430817039901e-03 1.472843776537164154e-03 1.881941721131991183e-03 6.136469168922402189e-04 2.086490693429404481e-03 1.570414139494326258e-03 5.160765539350782236e-04 1.472843776537164154e-03 6.136469168922402189e-04
-6.929999999999999716e+00 2.090957049246687082e-03 2.090956522584360051e-03 1.476050000111404610e-03 1.885987857314150654e-03 6.149067858041190647e-04 2.090956785915523784e-03 1.573820683258608192e-03 5.171361026569153748e-04 1.476050000111404610e-03 6.149067858041190647e-04
-6.919999999999999929e+00 2.095438001412597718e-03 2.095437473306266049e-03 1.479267066974328249e-03 1.890047513897730744e-03 6.161706703851036349e-04 2.095437737359432100e-03 1.577238708806254696e-03 5.181990285531771871e-04 1.479267066974328249e-03 6.161706703851036349e-04
-6.910000000000000142e+00 2.099933879919275038e-03 2.099933350362491631e-03 1.482495027126293956e-03 1.894120752469353325e-03 6.174385880145893783e-04 2.099933615140883551e-03 1.580668268900961310e-03 5.192653462399219157e-04 1.482495027126293956e-03 6.174385880145893783e-04
-6.900000000000000355e+00 2.104444752534434093e-03 2.104444221520711516e-03 1.485733930860502110e-03 1.898207634971882428e-03 6.187105561670703689e-04 2.104444487027572804e-03 1.584109416614388382e-03 5.203350704131843142e-04 1.485733930860502110e-03 6.187105561670703689e-04
-6.890000000000000568e+00 2.108970687416444889e-03 2.108970154939251909e-03 1.488983828765078196e-03 1.902308223706925070e-03 6.199865924127704198e-04 2.108970421177848616e-03 1.587562205328340312e-03 5.214082158495081951e-04 1.488983828765078196e-03 6.199865924127704198e-04
-6.879999999999999005e+00 2.113511753117070218e-03 2.113511219169833966e-03 1.492244771725173775e-03 1.906422581337359392e-03 6.212667144182784261e-04 2.113511486143452092e-03 1.591026688736971910e-03 5.224847974064803988e-04 1.492244771725173775e-03 6.212667144182784261e-04
-6.869999999999999218e+00 2.118068018584223430e-03 2.118067483160329841e-03 1.495516810925088700e-03 1.910550770889880368e-03 6.225509399471878267e-04 2.118067750872276635e-03 1.594502920849007969e-03 5.235648300232685582e-04 1.495516810925088700e-03 6.225509399471878267e-04
-6.859999999999999432e+00 2.122639553164753536e-03 2.122639016257545173e-03 1.498799997850406348e-03 1.914692855757568280e-03 6.238392868607430062e-04 2.122639284711149137e-03 1.597990955989984961e-03 5.246483287211643927e-04 1.498799997850406348e-03 6.238392868607430062e-04
-6.849999999999999645e+00 2.127226426607251551e-03 2.127225888210027612e-03 1.502094384290148790e-03 1.918848899702476057e-03 6.251317731184910086e-04 2.127226157408639799e-03 1.601490848804507918e-03 5.257353086041317717e-04 1.502094384290148790e-03 6.251317731184910086e-04
-6.839999999999999858e+00 2.131828709064877234e-03 2.131828169170892680e-03 1.505400022338952357e-03 1.923018966858240902e-03 6.264284167789326008e-04 2.131828439117884957e-03 1.605002654258528986e-03 5.268257848593560803e-04 1.505400022338952357e-03 6.264284167789326008e-04
-6.830000000000000071e+00 2.136446471098212268e-03 2.136445929700679994e-03 1.508716964399257725e-03 1.927203121732716734e-03 6.277292360001882976e-04 2.136446200399446348e-03 1.608526427641645499e-03 5.279197727578007404e-04 1.508716964399257725e-03 6.277292360001882976e-04
-6.820000000000000284e+00 2.141079783678139468e-03 2.141079240770225964e-03 1.512045263183521256e-03 1.931401429210628969e-03 6.290342490406614605e-04 2.141079512224182500e-03 1.612062224569414106e-03 5.290172876547686101e-04 1.512045263183521256e-03 6.290342490406614605e-04
-6.810000000000000497e+00 2.145728718188738473e-03 2.145728173763567729e-03 1.515384971716443683e-03 1.935613954556249889e-03 6.303434742597092012e-04 2.145728445976153101e-03 1.615610100985688741e-03 5.301183449904642514e-04 1.515384971716443683e-03 6.303434742597092012e-04
