energy x y z iso x_broadened y_broadened z_broadened iso_broadened
-1.011999999999999922e+01 2.112406978943198119e-05 2.112406978943198119e-05 2.116249482535135647e-05 2.113687813473843962e-05 2.923284853854400765e-03 2.923399890588700145e-03 2.928441897775252521e-03 2.925042214072784766e-03
-1.010999999999999943e+01 2.118027894097394023e-05 2.118027894097394023e-05 2.121890152189738243e-05 2.119315313461508763e-05 2.931809040048018351e-03 2.931924273559911951e-03 2.936981598035633568e-03 2.933571637214521001e-03
-1.009999999999999964e+01 2.123672489325795953e-05 2.123672489325795953e-05 2.127554375287134464e-05 2.124966451312908903e-05 2.940338022385378947e-03 2.940453487664859006e-03 2.945525422189136568e-03 2.942105644079791218e-03
-1.008999999999999986e+01 2.129340258102751254e-05 2.129340258102751254e-05 2.133241898564496798e-05 2.130640804923333102e-05 2.948868232894329144e-03 2.948983961750430670e-03 2.954071536812501089e-03 2.950641243819087257e-03
-1.008000000000000007e+01 2.135031580322500520e-05 2.135031580322500181e-05 2.138953101916064818e-05 2.136338754187021952e-05 2.957397694119793391e-03 2.957513712846102615e-03 2.962619392162373858e-03 2.959176933042756766e-03
-1.007000000000000028e+01 2.140746835879279934e-05 2.140746835879279934e-05 2.144688111973251603e-05 2.142060594577270603e-05 2.965926035440704864e-03 2.966042363433746536e-03 2.971169565552218839e-03 2.967712654808889790e-03
-1.006000000000000050e+01 2.146485898141677775e-05 2.146485898141677775e-05 2.150447181998881615e-05 2.147806326094078716e-05 2.974454379456546987e-03 2.974571028902311606e-03 2.979723569432973090e-03 2.976249659263943605e-03
-1.004999999999999893e+01 2.152249020372520199e-05 2.152249020372520199e-05 2.156230691887195446e-05 2.153576244210745168e-05 2.982985134529793619e-03 2.983102111057656190e-03 2.988283661882784256e-03 2.984790302490077877e-03
-1.003999999999999915e+01 2.158036329203219606e-05 2.158036329203219606e-05 2.162038135112540104e-05 2.159370264506326213e-05 2.991521728793091004e-03 2.991639032811310456e-03 2.996852678032833374e-03 2.993337813212411033e-03
-1.002999999999999936e+01 2.163847444739536762e-05 2.163847444739536762e-05 2.167870144831979964e-05 2.165188344770351163e-05 3.000068317738187589e-03 3.000185946121343428e-03 3.005433886091387393e-03 3.001896049983639615e-03
-1.001999999999999957e+01 2.169683506664189034e-05 2.169683506664189034e-05 2.173726341151276470e-05 2.171031118159884733e-05 3.008629493146384917e-03 3.008747440935927078e-03 3.014030863690521454e-03 3.010469265924277816e-03
-1.000999999999999979e+01 2.175544008451523091e-05 2.175544008451523091e-05 2.179607610490320830e-05 2.176898542464455558e-05 3.017210015212980385e-03 3.017328277092563849e-03 3.022647387617683878e-03 3.019061893307742848e-03
-1.000000000000000000e+01 2.181429203364366106e-05 2.181429203364366445e-05 2.185513826217698951e-05 2.182790744315477393e-05 3.025814582978197335e-03 3.025933154382579818e-03 3.031287331931080842e-03 3.027678356430619187e-03
-9.990000000000000213e+00 2.187338838139891585e-05 2.187338838139891585e-05 2.191444735070585692e-05 2.188707470450123067e-05 3.034447548987392450e-03 3.034566426788909161e-03 3.039954468951801530e-03 3.036322814909367136e-03
-9.980000000000000426e+00 2.193274179092228956e-05 2.193274179092228956e-05 2.197400590311807209e-05 2.194649649498755153e-05 3.043113079226090600e-03 3.043232262082199574e-03 3.048652671761350325e-03 3.044999337689880022e-03
-9.970000000000000639e+00 2.199234213170074608e-05 2.199234213170074608e-05 2.203382025098426185e-05 2.200616817146191348e-05 3.051814790994576178e-03 3.051934279322532622e-03 3.057385552841977629e-03 3.053711541053028954e-03
-9.959999999999999076e+00 2.205219446899079160e-05 2.205219446899079499e-05 2.209388912799030896e-05 2.206609268865730191e-05 3.060555803709964860e-03 3.060675599535464791e-03 3.066156479707863279e-03 3.062462627651097932e-03
-9.949999999999999289e+00 2.211230386804895605e-05 2.211230386804895605e-05 2.215421253413621681e-05 2.212627342341137856e-05 3.069338749732792356e-03 3.069458856487154805e-03 3.074968521525129044e-03 3.071255375915025836e-03
-9.939999999999999503e+00 2.217266652993285045e-05 2.217266652993285045e-05 2.221479173573610264e-05 2.218670826520060231e-05 3.078165834089446277e-03 3.078286256407215295e-03 3.083824424961590857e-03 3.080092171819417187e-03
-9.929999999999999716e+00 2.223328625358485700e-05 2.223328625358485700e-05 2.227562799910411416e-05 2.224740016875794498e-05 3.087038942004072251e-03 3.087159685557434950e-03 3.092726630327444388e-03 3.088975085962984007e-03
-9.919999999999999929e+00 2.229416683794736126e-05 2.229416683794736126e-05 2.233673145475326038e-05 2.230835504354932312e-05 3.095959788556429913e-03 3.096080859974869714e-03 3.101677338003671659e-03 3.097905995511657240e-03
-9.910000000000000142e+00 2.235530575039211524e-05 2.235530575039211524e-05 2.239809070585638796e-05 2.236956740221354061e-05 3.104930095836139908e-03 3.105051502632214227e-03 3.110678629152106248e-03 3.106886742540153606e-03
-9.900000000000000355e+00 2.241670678986149094e-05 2.241670678986149094e-05 2.245971081767002004e-05 2.243104146579766957e-05 3.113951774926220200e-03 3.114073525394332395e-03 3.119732634738903426e-03 3.115919311686486063e-03
-9.890000000000000568e+00 2.247837248898374994e-05 2.247837248898375671e-05 2.252160065439305517e-05 2.249278187745351948e-05 3.123027085270989496e-03 3.123149188238774372e-03 3.128841735426760983e-03 3.125006002978841617e-03
-9.879999999999999005e+00 2.254030158144477162e-05 2.254030158144477162e-05 2.258375261814070864e-05 2.255478526034341503e-05 3.132158747123268971e-03 3.132281211547191871e-03 3.138008763932701242e-03 3.134149574201054028e-03
-9.869999999999999218e+00 2.260249280093041502e-05 2.260249280093041502e-05 2.264617683942602333e-05 2.261705414709561779e-05 3.141349991836675168e-03 3.141472826248972641e-03 3.147237174815452256e-03 3.143353330967033499e-03
-9.859999999999999432e+00 2.266495881058197784e-05 2.266495881058197784e-05 2.270886825299247951e-05 2.267959529138547839e-05 3.150604550266002460e-03 3.150727762065436231e-03 3.156531147984772186e-03 3.152621153438736525e-03
-9.849999999999999645e+00 2.272769201251468213e-05 2.272769201251468213e-05 2.277183065778246612e-05 2.274240489427060787e-05 3.159926593610610721e-03 3.160050188373122407e-03 3.165895597733372081e-03 3.161957459905701592e-03
-9.839999999999999858e+00 2.279069620567091348e-05 2.279069620567091009e-05 2.283506405379598318e-05 2.280548548837927117e-05 3.169320649711662718e-03 3.169444630562102093e-03 3.175336068668429407e-03 3.171367116314065173e-03
-9.830000000000000071e+00 2.285397265636480266e-05 2.285397265636480266e-05 2.289857223997541626e-05 2.286883918423500607e-05 3.178791516451120840e-03 3.178915883576330630e-03 3.184858512360060675e-03 3.180855304129170426e-03
-9.820000000000000284e+00 2.291752263091047370e-05 2.291752263091047370e-05 2.296235648263488598e-05 2.293246724815193994e-05 3.188344182804875478e-03 3.188468933215756265e-03 3.194468949347807618e-03 3.190427355122812687e-03
-9.810000000000000497e+00 2.298134866193619154e-05 2.298134866193619154e-05 2.302641931440266068e-05 2.299637221275834792e-05 3.197983751571332241e-03 3.198108879169221652e-03 3.204173032114098103e-03 3.200088554284883854e-03
-9.799999999999998934e+00 2.304545454838433498e-05 2.304545454838434175e-05 2.309076326790698500e-05 2.306055745489188837e-05 3.207715344212031146e-03 3.207840840180997688e-03 3.213975538196323003e-03 3.209843907529783512e-03
-9.789999999999999147e+00 2.310983649131252522e-05 2.310983649131252522e-05 2.315538327789135950e-05 2.312501875350546885e-05 3.217543963614307063e-03 3.217669817214037584e-03 3.223879841305900620e-03 3.219697874044748567e-03
-9.779999999999999361e+00 2.317449955597727186e-05 2.317449955597727186e-05 2.322028820855467259e-05 2.318976244016973651e-05 3.227474298834952151e-03 3.227600498702550783e-03 3.233887431523932432e-03 3.229654076353811500e-03
-9.769999999999999574e+00 2.323944627500683306e-05 2.323944627500683306e-05 2.328547552726867962e-05 2.325478935909411525e-05 3.237510473925801248e-03 3.237637010017494453e-03 3.243997577198185715e-03 3.239715020380493516e-03
-9.759999999999999787e+00 2.330467791471533284e-05 2.330467791471533284e-05 2.335094903297574585e-05 2.332010162080213605e-05 3.247655762435290583e-03 3.247782628795607869e-03 3.254207229006383581e-03 3.249881873412427489e-03
-9.750000000000000000e+00 2.337019574141691554e-05 2.337019574141691554e-05 2.341671125830415657e-05 2.338570091371266029e-05 3.257912300254055954e-03 3.258039498660082744e-03 3.264511247520739470e-03 3.260154348811625767e-03
-9.740000000000000213e+00 2.343599722248330603e-05 2.343599722248330603e-05 2.348275967062562987e-05 2.345158470519741284e-05 3.268280825511489171e-03 3.268408369779769295e-03 3.274902980325613330e-03 3.270530725205624076e-03
-9.730000000000000426e+00 2.350209375474167120e-05 2.350209375474167120e-05 2.354910313413908124e-05 2.351776354787414347e-05 3.278760456034882954e-03 3.278888376394983525e-03 3.285375127568296739e-03 3.281007986666054262e-03
-9.720000000000000639e+00 2.356847774030723314e-05 2.356847774030723314e-05 2.361573658358799094e-05 2.358423068806748461e-05 3.289348492118276783e-03 3.289476838714787237e-03 3.295920736128195652e-03 3.291582022320419746e-03
-9.709999999999999076e+00 2.363515677706477314e-05 2.363515677706476975e-05 2.368266635054299256e-05 2.365099330155751069e-05 3.300040219519814397e-03 3.300169063952152967e-03 3.306534085548743299e-03 3.302247789673569498e-03
-9.699999999999999289e+00 2.370212706607189549e-05 2.370212706607189549e-05 2.374989116868997225e-05 2.371804843361125328e-05 3.310828697368503690e-03 3.310958131364412534e-03 3.317211208926967771e-03 3.312999345886627998e-03
-9.689999999999999503e+00 2.376939493889924731e-05 2.376939493889924731e-05 2.381741357065718482e-05 2.378540114948522535e-05 3.321704550940851510e-03 3.321834681749537537e-03 3.327949853062958999e-03 3.323829695251116160e-03
-9.679999999999999716e+00 2.383696419448921419e-05 2.383696419448921419e-05 2.388523735538701243e-05 2.385305524812181247e-05 3.332655839266615745e-03 3.332786782027021173e-03 3.338748820539106169e-03 3.334730480610914507e-03
-9.669999999999999929e+00 2.390483356652767550e-05 2.390483356652767550e-05 2.395336378919357573e-05 2.392101030741631117e-05 3.343668109939810021e-03 3.343799977949806369e-03 3.349606818592754977e-03 3.345691635494123933e-03
-9.660000000000000142e+00 2.397299798975810472e-05 2.397299798975810472e-05 2.402179033944864024e-05 2.398926210632161543e-05 3.354724763027508265e-03 3.354857657260640162e-03 3.360521108837485459e-03 3.356701176375211440e-03
-9.650000000000000355e+00 2.404147265995005094e-05 2.404147265995005094e-05 2.409052460403695339e-05 2.405782330797901956e-05 3.365807806518830627e-03 3.365941805995008047e-03 3.371486347679404725e-03 3.367745320064414322e-03
-9.640000000000000568e+00 2.411024997921873623e-05 2.411024997921873623e-05 2.415956531664439796e-05 2.412668842502729014e-05 3.376898999534840018e-03 3.377034154046574220e-03 3.382493988971050757e-03 3.378809047517488621e-03
-9.629999999999999005e+00 2.417933501282069049e-05 2.417933501282069049e-05 2.422891627621336292e-05 2.419586210061824684e-05 3.387981269750790694e-03 3.388117596034599232e-03 3.393532484405042873e-03 3.389877116730144555e-03
-9.619999999999999218e+00 2.424873029338415158e-05 2.424873029338415158e-05 2.429857748274383809e-05 2.426534602317071375e-05 3.399040194380587455e-03 3.399177676219288218e-03 3.404588302140207443e-03 3.400935390913361039e-03
-9.609999999999999432e+00 2.431843328828087826e-05 2.431843328828087826e-05 2.436855146886409183e-05 2.433513934847528391e-05 3.410065284687663519e-03 3.410203876709415240e-03 3.415647556903021482e-03 3.411972239433366458e-03
-9.599999999999999645e+00 2.438845286170975891e-05 2.438845286170975891e-05 2.443883823457412073e-05 2.440524798599787726e-05 3.421050833196504545e-03 3.421190467458566815e-03 3.426697877946528227e-03 3.422979726200533340e-03
-9.589999999999999858e+00 2.445878774735667292e-05 2.445878774735667292e-05 2.450944157881630362e-05 2.447567235784321423e-05 3.431996167037937827e-03 3.432136761062144856e-03 3.437730084598202961e-03 3.433954337566095215e-03
-9.580000000000000071e+00 2.452943921153574768e-05 2.452943921153574768e-05 2.458036909947542518e-05 2.454641584084897013e-05 3.442905274921120602e-03 3.443046739771396872e-03 3.448739304603428129e-03 3.444897106431981434e-03
-9.570000000000000284e+00 2.460040725424698319e-05 2.460040725424698319e-05 2.465161573129494874e-05 2.461747674659630730e-05 3.453785902181495757e-03 3.453928149477749395e-03 3.459725329545974577e-03 3.455813127068406432e-03
-9.560000000000000497e+00 2.467169947337514383e-05 2.467169947337514383e-05 2.472318527321728696e-05 2.468886140665585934e-05 3.464648303337881582e-03 3.464791250566387135e-03 3.470692198634933202e-03 3.466710584179733684e-03
-9.549999999999998934e+00 2.474330953734959600e-05 2.474330953734959600e-05 2.479507519261417152e-05 2.476056475577112005e-05 3.475503883344946247e-03 3.475647457329476483e-03 3.481647177054916775e-03 3.477599505909779835e-03
-9.539999999999999147e+00 2.481524757668336905e-05 2.481524757668336227e-05 2.486729182105623260e-05 2.483259565814098797e-05 3.486363945139756091e-03 3.486508083866544060e-03 3.492599403429231739e-03 3.488490477478510630e-03
-9.529999999999999361e+00 2.488751485769058019e-05 2.488751485769058019e-05 2.493984402274239249e-05 2.490495791270784870e-05 3.497238705184685121e-03 3.497383358341598324e-03 3.503558505575379671e-03 3.499393523033887416e-03
-9.519999999999999574e+00 2.496011011405711220e-05 2.496011011405710882e-05 2.501272293347374585e-05 2.497764772052932342e-05 3.508136662417882506e-03 3.508281790981153652e-03 3.514533435013651209e-03 3.510317296137562600e-03
-9.509999999999999787e+00 2.503303334578296170e-05 2.503303334578295831e-05 2.508593235219266131e-05 2.505066634791953275e-05 3.519064330364312428e-03 3.519209905568323592e-03 3.525531676178325288e-03 3.521268637370320725e-03
-9.500000000000000000e+00 2.510628961812463826e-05 2.510628961812463826e-05 2.515947734415567219e-05 2.512401886013498290e-05 3.530026282743705095e-03 3.530172284694141783e-03 3.536558879901437712e-03 3.532252482446429209e-03
-9.490000000000000213e+00 2.517988146371041023e-05 2.517988146371041023e-05 2.523336297461929145e-05 2.519770863401336951e-05 3.541025426448393253e-03 3.541171842573859717e-03 3.547618878781929816e-03 3.543272049268060206e-03
-9.480000000000000426e+00 2.525381268148265979e-05 2.525381268148265979e-05 2.530758417832699257e-05 2.527173651376410631e-05 3.552063402740387316e-03 3.552210226165928523e-03 3.558713981056973313e-03 3.554329203321096239e-03
-9.470000000000000639e+00 2.532808327144137341e-05 2.532808327144137341e-05 2.538214855316355686e-05 2.534610503201543456e-05 3.563141023694397277e-03 3.563288251539482778e-03 3.569845415193251183e-03 3.565424896809043891e-03
-9.459999999999999076e+00 2.540269449990069541e-05 2.540269449990069541e-05 2.545705989807136652e-05 2.542081629929092250e-05 3.574258670114980729e-03 3.574406301737363852e-03 3.581013803977062520e-03 3.576559591943135556e-03
-9.449999999999999289e+00 2.547764636686062579e-05 2.547764636686062579e-05 2.553231061516564700e-05 2.549586778296230178e-05 3.585416604188729553e-03 3.585564639285746587e-03 3.592219575351051752e-03 3.587733606275175964e-03
-9.439999999999999503e+00 2.555294773652004955e-05 2.555294773652004955e-05 2.560790956864530702e-05 2.557126834722847096e-05 3.596615178183312344e-03 3.596763615016805929e-03 3.603463257336414222e-03 3.598947350178844599e-03
-9.429999999999999716e+00 2.562859734256485962e-05 2.562859734256485623e-05 2.568386055745272537e-05 2.564701841419414708e-05 3.607854945084195981e-03 3.608003779144719047e-03 3.614745643791112805e-03 3.610201456006675944e-03
-9.419999999999999929e+00 2.570459518499504584e-05 2.570459518499504584e-05 2.576016358158790884e-05 2.572311798385933012e-05 3.619136694518944319e-03 3.619285917886589949e-03 3.626067849894670011e-03 3.621496820766735049e-03
-9.410000000000000142e+00 2.578094506275299040e-05 2.578094506275299040e-05 2.583682370630736700e-05 2.579957127727111594e-05 3.630461444025132826e-03 3.630611045514031947e-03 3.637431293151333501e-03 3.632834594230166091e-03
-9.400000000000000355e+00 2.585765077478106532e-05 2.585765077478106532e-05 2.591383713266872107e-05 2.587637956074361837e-05 3.641830413957236525e-03 3.641980380023875606e-03 3.648837639211573256e-03 3.644216144397562085e-03
-9.390000000000000568e+00 2.593471105476518048e-05 2.593471105476518048e-05 2.599120892592847383e-05 2.595354367848627487e-05 3.653245003945903777e-03 3.653395320060532150e-03 3.660288743163529670e-03 3.655643022389988821e-03
-9.379999999999999005e+00 2.601213350059007652e-05 2.601213350059007652e-05 2.606894541765727584e-05 2.603107080627914296e-05 3.664706776113224682e-03 3.664857428358713615e-03 3.671786601902711066e-03 3.667116935458216744e-03
-9.369999999999999218e+00 2.608991557962750884e-05 2.608991557962750884e-05 2.614704154259860734e-05 2.610895756728454054e-05 3.676217438391935887e-03 3.676368414963264008e-03 3.683333317626992422e-03 3.678639723660729905e-03
-9.359999999999999432e+00 2.616806235713398701e-05 2.616806235713399378e-05 2.622550743126549766e-05 2.618721071517782841e-05 3.687778815926179982e-03 3.687930108453168175e-03 3.694931062378936041e-03 3.690213328919428066e-03
-9.349999999999999645e+00 2.624657256679538363e-05 2.624657256679538363e-05 2.630433801840144400e-05 2.626582771733073821e-05 3.699392799063021178e-03 3.699544403692295660e-03 3.706582028747666072e-03 3.701839743834327637e-03
-9.339999999999999858e+00 2.632545507281060403e-05 2.632545507281060742e-05 2.638353963557707994e-05 2.634481659373276492e-05 3.711061263864905060e-03 3.711213181959765062e-03 3.718288357080125599e-03 3.713520934301598429e-03
-9.330000000000000071e+00 2.640470607623724908e-05 2.640470607623724908e-05 2.646311734804891847e-05 2.642417650017447786e-05 3.722785971578818857e-03 3.722938209922289042e-03 3.730052038551653817e-03 3.725258740017587094e-03
-9.320000000000000284e+00 2.648433190864597948e-05 2.648433190864597948e-05 2.654306862318870817e-05 2.650391081349355571e-05 3.734568463890150427e-03 3.734721034283463095e-03 3.741874803315419894e-03 3.737054767163011573e-03
-9.310000000000000497e+00 2.656433130372265429e-05 2.656433130372265429e-05 2.662339472731056289e-05 2.658401911158529162e-05 3.746409976630769769e-03 3.746562894912531822e-03 3.753758013328653553e-03 3.748910294957318382e-03
-9.299999999999998934e+00 2.664471059303792064e-05 2.664471059303792064e-05 2.670410832355579387e-05 2.666450983654388064e-05 3.758311394094303055e-03 3.758464678766214664e-03 3.765702584764978739e-03 3.760826219208499542e-03
-9.289999999999999147e+00 2.672546724396352713e-05 2.672546724396352374e-05 2.678519801509722742e-05 2.674537750100808937e-05 3.770273258483842170e-03 3.770426929267010462e-03 3.777708964185854269e-03 3.772803050645568822e-03
-9.279999999999999361e+00 2.680661012069835875e-05 2.680661012069835875e-05 2.686667646507615107e-05 2.682663223549095732e-05 3.782295836061914333e-03 3.782449912597142180e-03 3.789777174714067248e-03 3.784840974457708354e-03
-9.269999999999999574e+00 2.688813542430004350e-05 2.688813542430004350e-05 2.694853987455017924e-05 2.690827024105009213e-05 3.794379227223428942e-03 3.794533727989182932e-03 3.801906935575880518e-03 3.796939963596164275e-03
-9.259999999999999787e+00 2.697004948633921495e-05 2.697004948633921495e-05 2.703079964034647544e-05 2.699029953767496506e-05 3.806523495798985225e-03 3.806678437248052407e-03 3.814097841413725820e-03 3.809099924820254050e-03
-9.250000000000000000e+00 2.705235737207239963e-05 2.705235737207239963e-05 2.711344689826613094e-05 2.707272054747031007e-05 3.818728787937200695e-03 3.818884183753542584e-03 3.826349572729236155e-03 3.821320848139993145e-03
-9.240000000000000213e+00 2.713505401624307441e-05 2.713505401624307441e-05 2.719648671356566551e-05 2.715553158201726918e-05 3.830995414459045442e-03 3.831151274927189175e-03 3.838662098743934967e-03 3.833602929376722906e-03
-9.230000000000000426e+00 2.721814828305013444e-05 2.721814828305013444e-05 2.727993428201461805e-05 2.723874361603829565e-05 3.843323882042555800e-03 3.843480213628813671e-03 3.851035833142875918e-03 3.845946642938082374e-03
-9.220000000000000639e+00 2.730164143880773085e-05 2.730164143880773085e-05 2.736377314152932565e-05 2.732235200638159691e-05 3.855714875325579917e-03 3.855871680523659858e-03 3.863471713626738697e-03 3.858352756491993402e-03
-9.209999999999999076e+00 2.738553601614408792e-05 2.738553601614408792e-05 2.744801975419345461e-05 2.740636392882721015e-05 3.868169207770322509e-03 3.868326485178247027e-03 3.875971194622938182e-03 3.870822295857168950e-03
-9.199999999999999289e+00 2.746982948243097459e-05 2.746982948243097459e-05 2.753266905475048519e-05 2.749077600653747699e-05 3.880687769407606055e-03 3.880845513920503764e-03 3.888536165243480953e-03 3.883356482857197502e-03
-9.189999999999999503e+00 2.755453196818141002e-05 2.755453196818141002e-05 2.761773244002758089e-05 2.757559879213013364e-05 3.893271500554090162e-03 3.893429703414478475e-03 3.901168824557615326e-03 3.895956676175395088e-03
-9.179999999999999716e+00 2.763964220708126681e-05 2.763964220708127020e-05 2.770320611108235953e-05 2.766083017508163557e-05 3.905921411359602764e-03 3.906080059892636132e-03 3.913871556181957451e-03 3.908624342478064437e-03
-9.169999999999999929e+00 2.772516653070118873e-05 2.772516653070118873e-05 2.778908880160068355e-05 2.774647395433435141e-05 3.918638650900791928e-03 3.918797727975781992e-03 3.926646840684886071e-03 3.921361073187154198e-03
-9.160000000000000142e+00 2.781110367272704160e-05 2.781110367272704160e-05 2.787539317472384723e-05 2.783253350672598020e-05 3.931424611541350748e-03 3.931584095093376870e-03 3.939497227180211412e-03 3.934168644604980544e-03
-9.150000000000000355e+00 2.789745616578709716e-05 2.789745616578709716e-05 2.796211416519532743e-05 2.791900883225650838e-05 3.944281040450323648e-03 3.944440903430095936e-03 3.952425359493096611e-03 3.947049101124505688e-03
-9.140000000000000568e+00 2.798423034145197883e-05 2.798423034145197883e-05 2.804925683827164392e-05 2.800590584039186945e-05 3.957210124253851199e-03 3.957370335252539256e-03 3.965434025345970434e-03 3.960004828284120586e-03
-9.129999999999999005e+00 2.807142493340757276e-05 2.807142493340757276e-05 2.813682625920931981e-05 2.809322537534148732e-05 3.970214516317308907e-03 3.970375040960021779e-03 3.978526178451772047e-03 3.973038578576367288e-03
-9.119999999999999218e+00 2.815904753953865012e-05 2.815904753953865012e-05 2.822482369432246558e-05 2.818097292446658861e-05 3.983297285931193012e-03 3.983458088978045035e-03 3.991704880303701894e-03 3.986153418404313024e-03
-9.109999999999999432e+00 2.824709562721694595e-05 2.824709562721694595e-05 2.831325167623935295e-05 2.826914764355774602e-05 3.996461782128641997e-03 3.996622830189730351e-03 4.004973123155419236e-03 3.999352578491264729e-03
-9.099999999999999645e+00 2.833557552801310400e-05 2.833557552801310400e-05 2.840211527021649151e-05 2.835775544208090322e-05 4.009711418011363375e-03 4.009872682618494111e-03 4.018333526422514755e-03 4.012639209017457992e-03
-9.089999999999999858e+00 2.842449104086951662e-05 2.842449104086951662e-05 2.849141194362562985e-05 2.844679800845488770e-05 4.023049391968291054e-03 4.023210852918407930e-03 4.031787937211170868e-03 4.026016060699290529e-03
-9.080000000000000071e+00 2.851384343210030783e-05 2.851384343210030783e-05 2.858115182697978376e-05 2.853627956372680206e-05 4.036478371093383914e-03 4.036640019683128584e-03 4.045337002020611521e-03 4.039485130932375830e-03
-9.070000000000000284e+00 2.860363270170548100e-05 2.860363270170548100e-05 2.867132985502244364e-05 2.862619841947780527e-05 4.050000170476897136e-03 4.050162012144177537e-03 4.058979800678522501e-03 4.053047327766532391e-03
-9.060000000000000497e+00 2.869386644756980731e-05 2.869386644756980731e-05 2.876195995720903120e-05 2.871656428411621301e-05 4.063615469438157206e-03 4.063777525218597100e-03 4.072713637736564453e-03 4.066702210797772631e-03
-9.049999999999998934e+00 2.878454846863566892e-05 2.878454846863566554e-05 2.885303326934063770e-05 2.880737673553732518e-05 4.077323612372972528e-03 4.077485918615716097e-03 4.086534066980585314e-03 4.080447865989758269e-03
-9.039999999999999147e+00 2.887567496596067689e-05 2.887567496596068028e-05 2.894455738930204448e-05 2.889863577374113501e-05 4.091122542701575507e-03 4.091285149021802771e-03 4.100435186082666134e-03 4.094280959268680603e-03
-9.029999999999999361e+00 2.896725480374373653e-05 2.896725480374375008e-05 2.903654244760627747e-05 2.899035068503125130e-05 4.105008910064439874e-03 4.105171875993925308e-03 4.114410187377583704e-03 4.108196991145315717e-03
-9.019999999999999574e+00 2.905929178092725375e-05 2.905929178092725036e-05 2.912897831374030395e-05 2.908252062519827048e-05 4.118978370292815210e-03 4.119141761504595267e-03 4.128452099098445065e-03 4.122190743631952425e-03
-9.009999999999999787e+00 2.915178463119706388e-05 2.915178463119706388e-05 2.922187891715953884e-05 2.917514939318455780e-05 4.133026065306784000e-03 4.133189950320856516e-03 4.142554610223750551e-03 4.136256875283796444e-03
-9.000000000000000000e+00 2.924473588718144544e-05 2.924473588718144544e-05 2.931524552417810953e-05 2.926823909951366793e-05 4.147147231727473481e-03 4.147311679676677666e-03 4.156712851946997231e-03 4.150390587783716126e-03
-8.990000000000000213e+00 2.933815567939342098e-05 2.933815567939341759e-05 2.940907686848188524e-05 2.936179607575623788e-05 4.161337851498421447e-03 4.161502931059912411e-03 4.170924012403577630e-03 4.164588264987303251e-03
-8.980000000000000426e+00 2.943204400783299389e-05 2.943204400783299389e-05 2.950337674901327525e-05 2.945582158822641875e-05 4.175595235111312191e-03 4.175761014207694972e-03 4.185187688754032909e-03 4.178847979357680313e-03
-8.970000000000000639e+00 2.952639960618602999e-05 2.952639960618602999e-05 2.959815782891352982e-05 2.955031901376186553e-05 4.189918427630280953e-03 4.190084973181826961e-03 4.199505925755759456e-03 4.193169775522621878e-03
-8.959999999999999076e+00 2.962123133865143801e-05 2.962123133865143801e-05 2.969340997766964672e-05 2.964529088499083978e-05 4.204308351581680786e-03 4.204475728841548798e-03 4.213882941990896268e-03 4.207555674138041373e-03
-8.949999999999999289e+00 2.971653667260095298e-05 2.971653667260095298e-05 2.978914205948051094e-05 2.974073846822747230e-05 4.218767646491244222e-03 4.218935917599582301e-03 4.228324594523689278e-03 4.222009386204838600e-03
-8.939999999999999503e+00 2.981232320591935283e-05 2.981232320591935283e-05 2.988536167223091057e-05 2.983666936135653762e-05 4.233300222048531208e-03 4.233469443669445921e-03 4.242837670395145817e-03 4.236535778704374894e-03
-8.929999999999999716e+00 2.990859853649140872e-05 2.990859853649140533e-05 2.998206121803605415e-05 2.993308609700629392e-05 4.247910598106143312e-03 4.248080818301334244e-03 4.257429114148161484e-03 4.251140176851879102e-03
-8.919999999999999929e+00 3.000535633274647350e-05 3.000535633274647350e-05 3.007925589266550090e-05 3.002998951938615156e-05 4.262603146489449268e-03 4.262774401359312529e-03 4.272105301093294394e-03 4.265827616314018730e-03
-8.910000000000000142e+00 3.010260799151170052e-05 3.010260799151170052e-05 3.017694696243337145e-05 3.012738764848559196e-05 4.277381368024993531e-03 4.277553678833721784e-03 4.286871448787338279e-03 4.280602165215351487e-03
-8.900000000000000355e+00 3.020034971384472113e-05 3.020034971384472113e-05 3.027513316102553841e-05 3.022527752957166023e-05 4.292247330658988808e-03 4.292420701991676510e-03 4.301731229228764053e-03 4.295466420626476746e-03
-8.890000000000000568e+00 3.029859163025855451e-05 3.029859163025855112e-05 3.037381702107025996e-05 3.032366676052911735e-05 4.307201362387699795e-03 4.307375782232658427e-03 4.316686607454752432e-03 4.310421250691703551e-03
-8.879999999999999005e+00 3.039733374075319049e-05 3.039733374075319049e-05 3.047300867308056882e-05 3.042255871819564880e-05 4.322242044849677368e-03 4.322417486931872700e-03 4.331737896379133680e-03 4.325465809386893137e-03
-8.869999999999999218e+00 3.049657984427102820e-05 3.049657984427102481e-05 3.057270558442820341e-05 3.052195509099008209e-05 4.337366499812134873e-03 4.337542927921846786e-03 4.346883989504483729e-03 4.340597805746155419e-03
-8.859999999999999432e+00 3.059633500606857045e-05 3.059633500606857045e-05 3.067291535299792812e-05 3.062186178837835408e-05 4.352570910734331749e-03 4.352748284245597579e-03 4.362122716724323515e-03 4.355813970568085149e-03
-8.849999999999999645e+00 3.069660049245996836e-05 3.069660049245996836e-05 3.077364051141801129e-05 3.072228049877930923e-05 4.367851184192966287e-03 4.368029463647597581e-03 4.377451264066056433e-03 4.371110637302206767e-03
