energy x y z iso ld ab c_grazing ld_grazing c_pure ld_pure
-1.177999999999999936e+01 9.192353107476658979e-04 9.192350301640904268e-04 6.413571435842925191e-04 8.266091614986829841e-04 2.778780268715856433e-04 9.192351704558781623e-04 6.855399777081733030e-04 2.336951927477049135e-04 6.413571435842925191e-04 2.778780268715856433e-04
-1.176999999999999957e+01 9.204911755519112849e-04 9.204908946525260441e-04 6.422439480539532917e-04 8.277420060861300985e-04 2.782470870482654270e-04 9.204910351022187187e-04 6.864854630485437608e-04 2.340055720536748495e-04 6.422439480539532917e-04 2.782470870482654270e-04
-1.175999999999999979e+01 9.217496884553104744e-04 9.217494072395169841e-04 6.431326423473128539e-04 8.288772460140468069e-04 2.786169055001008212e-04 9.217495478474137293e-04 6.874329587789847814e-04 2.343165890684288937e-04 6.431326423473128539e-04 2.786169055001008212e-04
-1.175000000000000000e+01 9.230108570414669164e-04 9.230105755086638782e-04 6.440232319316631891e-04 8.300148881605980307e-04 2.789874843434022081e-04 9.230107162750653431e-04 6.883824707032831780e-04 2.346282455717821651e-04 6.440232319316631891e-04 2.789874843434022081e-04
-1.174000000000000021e+01 9.242746889214698870e-04 9.242744070710547013e-04 6.449157222943168333e-04 8.311549394289471406e-04 2.793588257019455150e-04 9.242745479962622942e-04 6.893340046464334087e-04 2.349405433498288854e-04 6.449157222943168333e-04 2.793588257019455150e-04
-1.173000000000000043e+01 9.255411917340147267e-04 9.255409095653839265e-04 6.458101189426942610e-04 8.322974067473641602e-04 2.797309317070049571e-04 9.255410506496991640e-04 6.902875664547307097e-04 2.352534841949684814e-04 6.458101189426942610e-04 2.797309317070049571e-04
-1.172000000000000064e+01 9.268103731455256799e-04 9.268100906580735215e-04 6.467064274044157174e-04 8.334422970693381979e-04 2.801038044973837749e-04 9.268102319017995465e-04 6.912431619958665048e-04 2.355670699059330417e-04 6.467064274044157174e-04 2.801038044973837749e-04
-1.170999999999999908e+01 9.280822408502786272e-04 9.280819580433973068e-04 6.476046532273892556e-04 8.345896173736884688e-04 2.804774462194487656e-04 9.280820994468380212e-04 6.922007971590228396e-04 2.358813022878152087e-04 6.476046532273892556e-04 2.804774462194487656e-04
-1.169999999999999929e+01 9.293568025705187209e-04 9.293565194436004349e-04 6.485048019798996411e-04 8.357393746646730407e-04 2.808518590271598826e-04 9.293566610070595237e-04 6.931604778549660568e-04 2.361961831520934668e-04 6.485048019798996411e-04 2.808518590271598826e-04
-1.168999999999999950e+01 9.306340660565900558e-04 9.306337826090248320e-04 6.494068792507022439e-04 8.368915759721057106e-04 2.812270450821052542e-04 9.306339243328074981e-04 6.941222100161458918e-04 2.365117143166616605e-04 6.494068792507022439e-04 2.812270450821052542e-04
-1.167999999999999972e+01 9.319140390870550399e-04 9.319137553182306292e-04 6.503108906491121598e-04 8.380462283514660514e-04 2.816030065535307290e-04 9.319138972026429430e-04 6.950859995967890396e-04 2.368278976058538221e-04 6.503108906491121598e-04 2.816030065535307290e-04
-1.166999999999999993e+01 9.331967294688194026e-04 9.331964453781229057e-04 6.512168418050949580e-04 8.392033388840123859e-04 2.819797456183761419e-04 9.331965874234710457e-04 6.960518525729965161e-04 2.371447348504746109e-04 6.512168418050949580e-04 2.819797456183761419e-04
-1.166000000000000014e+01 9.344821450372602393e-04 9.344818606240756125e-04 6.521247383693608984e-04 8.403629146768988806e-04 2.823572644613069190e-04 9.344820028306678175e-04 6.970197749428421038e-04 2.374622278878257679e-04 6.521247383693608984e-04 2.823572644613069190e-04
-1.165000000000000036e+01 9.357702936563460326e-04 9.357700089200575574e-04 6.530345860134563300e-04 8.415249628632865677e-04 2.827355652747454650e-04 9.357701512882017408e-04 6.979897727264690625e-04 2.377803785617327054e-04 6.530345860134563300e-04 2.827355652747454650e-04
-1.164000000000000057e+01 9.370611832187688162e-04 9.370608981587581722e-04 6.539463904298571488e-04 8.426894906024614152e-04 2.831146502589063454e-04 9.370610406887635484e-04 6.989618519661894422e-04 2.380991887225740792e-04 6.539463904298571488e-04 2.831146502589063454e-04
-1.162999999999999901e+01 9.383548216460679912e-04 9.383545362617144725e-04 6.548601573320618225e-04 8.438565050799480593e-04 2.834945216218294093e-04 9.383546789538911234e-04 6.999360187265814444e-04 2.384186602273097603e-04 6.548601573320618225e-04 2.834945216218294093e-04
-1.161999999999999922e+01 9.396512168887586952e-04 9.396509311794414877e-04 6.557758924546857162e-04 8.450260135076287414e-04 2.838751815794144295e-04 9.396510740341001457e-04 7.009122790945906869e-04 2.387387949395095401e-04 6.557758924546857162e-04 2.838751815794144295e-04
-1.160999999999999943e+01 9.409503769264596302e-04 9.409500908915557514e-04 6.566936015535561767e-04 8.461980231238572583e-04 2.842566323554515141e-04 9.409502339090076908e-04 7.018906391796287574e-04 2.390595947293790147e-04 6.566936015535561767e-04 2.842566323554515141e-04
-1.159999999999999964e+01 9.422523097680237086e-04 9.422520234069081159e-04 6.576132904058062077e-04 8.473725411935794163e-04 2.846388761816595961e-04 9.422521665874658038e-04 7.028711051136739361e-04 2.393810614737918948e-04 6.576132904058062077e-04 2.846388761816595961e-04
-1.158999999999999986e+01 9.435570234516652303e-04 9.435567367637119054e-04 6.585349648099715061e-04 8.485495750084495834e-04 2.850219152977171160e-04 9.435568801076886763e-04 7.038536830513723516e-04 2.397031970563163247e-04 6.585349648099715061e-04 2.850219152977171160e-04
-1.158000000000000007e+01 9.448645260450923723e-04 9.448642390296738873e-04 6.594586305860851124e-04 8.497291318869503850e-04 2.854057519512980174e-04 9.448643825373830756e-04 7.048383791701393541e-04 2.400260033672437215e-04 6.594586305860851124e-04 2.854057519512980174e-04
-1.157000000000000028e+01 9.461748256456380514e-04 9.461745383021240513e-04 6.603842935757760733e-04 8.509112191745127254e-04 2.857903883981049780e-04 9.461746819738810514e-04 7.058251996702625142e-04 2.403494823036185371e-04 6.603842935757760733e-04 2.857903883981049780e-04
-1.156000000000000050e+01 9.474879303803897040e-04 9.474876427081491831e-04 6.613119596423635508e-04 8.520958442436341821e-04 2.861758269019060012e-04 9.474877865442694978e-04 7.068141507750019120e-04 2.406736357692676128e-04 6.613119596423635508e-04 2.861758269019060012e-04
-1.155000000000000071e+01 9.488038484063237264e-04 9.488035604047230769e-04 6.622416346709565681e-04 8.532830144940010877e-04 2.865620697345666709e-04 9.488037044055232933e-04 7.078052387306949791e-04 2.409984656748282870e-04 6.622416346709565681e-04 2.865620697345666709e-04
-1.153999999999999915e+01 9.501225879104378564e-04 9.501222995788433622e-04 6.631733245685511547e-04 8.544727373526107188e-04 2.869491191760893461e-04 9.501224437446405009e-04 7.087984698068601486e-04 2.413239739377803252e-04 6.631733245685511547e-04 2.869491191760893461e-04
-1.152999999999999936e+01 9.514441571098847467e-04 9.514438684476596558e-04 6.641070352641299844e-04 8.556650202738914262e-04 2.873369775146422710e-04 9.514440127787722554e-04 7.097938502963006130e-04 2.416501624824716153e-04 6.641070352641299844e-04 2.873369775146422710e-04
-1.151999999999999957e+01 9.527685642521067314e-04 9.527682752586138582e-04 6.650427727087598450e-04 8.568598707398268838e-04 2.877256470466004498e-04 9.527684197553603490e-04 7.107913865152086248e-04 2.419770332401516429e-04 6.650427727087598450e-04 2.877256470466004498e-04
-1.150999999999999979e+01 9.540958176149712429e-04 9.540955282895703660e-04 6.659805428756927943e-04 8.580572962600780621e-04 2.881151300765779559e-04 9.540956729522706960e-04 7.117910848032719647e-04 2.423045881489987584e-04 6.659805428756927943e-04 2.881151300765779559e-04
-1.150000000000000000e+01 9.554259255069051443e-04 9.554256358489558254e-04 6.669203517604651481e-04 8.592573043721087782e-04 2.885054289174652825e-04 9.554257806779304849e-04 7.127929515237783507e-04 2.426328291541520799e-04 6.669203517604651481e-04 2.885054289174652825e-04
-1.149000000000000021e+01 9.567588962670347001e-04 9.567586062758931401e-04 6.678622053809990695e-04 8.604599026413089699e-04 2.888965458904647963e-04 9.567587512714639201e-04 7.137969930637228823e-04 2.429617582077410649e-04 6.678622053809990695e-04 2.888965458904647963e-04
-1.148000000000000043e+01 9.580947382653193668e-04 9.580944479403413327e-04 6.688061097777036170e-04 8.616650986611213304e-04 2.892884833251266243e-04 9.580945931028302413e-04 7.148032158339151596e-04 2.432913772689151630e-04 6.688061097777036170e-04 2.892884833251266243e-04
-1.147000000000000064e+01 9.594334599026906789e-04 9.594331692432300947e-04 6.697520710135762253e-04 8.628729000531655579e-04 2.896812435593842158e-04 9.594333145729604410e-04 7.158116262690857523e-04 2.436216883038747158e-04 6.697520710135762253e-04 2.896812435593842158e-04
-1.145999999999999908e+01 9.607750696111944967e-04 9.607747786166023589e-04 6.707000951743051628e-04 8.640833144673672672e-04 2.900748289395933192e-04 9.607749241138984278e-04 7.168222308279955952e-04 2.439526932859028055e-04 6.707000951743051628e-04 2.900748289395933192e-04
-1.144999999999999929e+01 9.621195758541238206e-04 9.621192845237514510e-04 6.716501883683724224e-04 8.652963495820825647e-04 2.904692418205652134e-04 9.621194301889376358e-04 7.178350359935436499e-04 2.442843941953939859e-04 6.716501883683724224e-04 2.904692418205652134e-04
-1.143999999999999950e+01 9.634669871261652670e-04 9.634666954593611686e-04 6.726023567271570457e-04 8.665120131042278271e-04 2.908644845656060095e-04 9.634668412927630552e-04 7.188500482728764091e-04 2.446167930198866461e-04 6.726023567271570457e-04 2.908644845656060095e-04
-1.142999999999999972e+01 9.648173119535382800e-04 9.648170199496491125e-04 6.735566064050396403e-04 8.677303127694090470e-04 2.912605595465541102e-04 9.648171659515936962e-04 7.198672741974989188e-04 2.449498917540948316e-04 6.735566064050396403e-04 2.912605595465541102e-04
-1.141999999999999993e+01 9.661705588941338005e-04 9.661702665525042722e-04 6.745129435795057041e-04 8.689512563420479256e-04 2.916574691438132238e-04 9.661704127233189821e-04 7.208867203233826565e-04 2.452836923999363256e-04 6.745129435795057041e-04 2.916574691438132238e-04
-1.141000000000000014e+01 9.675267365376617182e-04 9.675264438576363204e-04 6.754713744512518773e-04 8.701748516155166386e-04 2.920552157463970335e-04 9.675265901976489108e-04 7.219083932310793724e-04 2.456181969665695926e-04 6.754713744512518773e-04 2.920552157463970335e-04
-1.140000000000000036e+01 9.688858535057895405e-04 9.688855604867096204e-04 6.764319052442915436e-04 8.714011064122636043e-04 2.924538017519579826e-04 9.688857069962494720e-04 7.229322995258313529e-04 2.459534074704181192e-04 6.764319052442915436e-04 2.924538017519579826e-04
-1.139000000000000057e+01 9.702479184522900613e-04 9.702476250934946892e-04 6.773945422060595641e-04 8.726300285839481410e-04 2.928532295668329196e-04 9.702477717728924837e-04 7.239584458376827677e-04 2.462893259352096618e-04 6.773945422060595641e-04 2.928532295668329196e-04
-1.137999999999999901e+01 9.716129400631836081e-04 9.716126463640122881e-04 6.783592916075210227e-04 8.738616260115723063e-04 2.932535016060769796e-04 9.716127932135980565e-04 7.249868388215945959e-04 2.466259543920034064e-04 6.783592916075210227e-04 2.932535016060769796e-04
-1.136999999999999922e+01 9.729809270568833251e-04 9.729806330166720918e-04 6.793261597432770447e-04 8.750959066056106760e-04 2.936546202935006638e-04 9.729807800367777084e-04 7.260174851575558648e-04 2.469632948792218436e-04 6.793261597432770447e-04 2.936546202935006638e-04
-1.135999999999999943e+01 9.743518881843458773e-04 9.743515938024288137e-04 6.802951529316737583e-04 8.763328783061495554e-04 2.940565880617135872e-04 9.743517409933873455e-04 7.270503915506993341e-04 2.473013494426879572e-04 6.802951529316737583e-04 2.940565880617135872e-04
-1.134999999999999964e+01 9.757258322292114211e-04 9.757255375049225018e-04 6.812662775149100651e-04 8.775725490830145904e-04 2.944594073521568964e-04 9.757256848670669072e-04 7.280855647314153373e-04 2.476401201356515699e-04 6.812662775149100651e-04 2.944594073521568964e-04
-1.133999999999999986e+01 9.771027680079576692e-04 9.771024729406272910e-04 6.822395398591473608e-04 8.788149269359107375e-04 2.948630806151450652e-04 9.771026204742924801e-04 7.291230114554672495e-04 2.479796090188252306e-04 6.822395398591473608e-04 2.948630806151450652e-04
-1.133000000000000007e+01 9.784827043700450658e-04 9.784824089590030832e-04 6.832149463546186062e-04 8.800600198945555128e-04 2.952676103099055225e-04 9.784825566645240745e-04 7.301627385041070629e-04 2.483198181604169574e-04 6.832149463546186062e-04 2.952676103099055225e-04
-1.132000000000000028e+01 9.798656501980682488e-04 9.798653544426422397e-04 6.841925034157386992e-04 8.813078360188163598e-04 2.956729989046163825e-04 9.798655023203551358e-04 7.312047526841922640e-04 2.486607496361627635e-04 6.841925034157386992e-04 2.956729989046163825e-04
-1.131000000000000050e+01 9.812516144079028516e-04 9.812513183074190928e-04 6.851722174812154963e-04 8.825583833988458497e-04 2.960792488764454216e-04 9.812514663576608637e-04 7.322490608283021684e-04 2.490024055293587496e-04 6.851722174812154963e-04 2.960792488764454216e-04
-1.129999999999999893e+01 9.826406059488619529e-04 9.826403095026443359e-04 6.861540950141618118e-04 8.838116701552226279e-04 2.964863627115913868e-04 9.826404577257532528e-04 7.332956697948572918e-04 2.493447879308958526e-04 6.861540950141618118e-04 2.964863627115913868e-04
-1.128999999999999915e+01 9.840326338038426612e-04 9.840323370112137764e-04 6.871381425022062223e-04 8.850677044390875894e-04 2.968943429053219423e-04 9.840324854075281104e-04 7.343445864682359011e-04 2.496878989392922635e-04 6.871381425022062223e-04 2.968943429053219423e-04
-1.127999999999999936e+01 9.854277069894822397e-04 9.854274098497625093e-04 6.881243664576066916e-04 8.863264944322838497e-04 2.973031919620155745e-04 9.854275584196222661e-04 7.353958177588940364e-04 2.500317406607281755e-04 6.881243664576066916e-04 2.973031919620155745e-04
-1.126999999999999957e+01 9.868258345563098947e-04 9.868255370688173555e-04 6.891127734173628939e-04 8.875880483474968231e-04 2.977129123952006770e-04 9.868256858125636251e-04 7.364493706034845556e-04 2.503763152090789611e-04 6.891127734173628939e-04 2.977129123952006770e-04
-1.125999999999999979e+01 9.882270255889005154e-04 9.882267277529527705e-04 6.901033699433317898e-04 8.888523744283949530e-04 2.981235067275949616e-04 9.882268766709266430e-04 7.375052519649786739e-04 2.507216247059480233e-04 6.901033699433317898e-04 2.981235067275949616e-04
-1.125000000000000000e+01 9.896312892060321002e-04 9.896309910209443676e-04 6.910961626223404916e-04 8.901194809497722836e-04 2.985349774911477422e-04 9.896311401134882339e-04 7.385634688327855513e-04 2.510676712807026825e-04 6.910961626223404916e-04 2.985349774911477422e-04
-1.124000000000000021e+01 9.910386345608388457e-04 9.910383360259246086e-04 6.920911580663014059e-04 8.913893762176883229e-04 2.989473272270802670e-04 9.910384852933817271e-04 7.396240282228736147e-04 2.514144570705080582e-04 6.920911580663014059e-04 2.989473272270802670e-04
-1.123000000000000043e+01 9.924490708409707419e-04 9.924487719555410981e-04 6.930883629123298691e-04 8.926620685696139753e-04 2.993605584859261592e-04 9.924489213982560284e-04 7.406869371778953496e-04 2.517619842203607330e-04 6.930883629123298691e-04 2.993605584859261592e-04
-1.122000000000000064e+01 9.938626072687490459e-04 9.938623080321135755e-04 6.940877838228574469e-04 8.939375663745733561e-04 2.997746738275738638e-04 9.938624576504313107e-04 7.417522027673064539e-04 2.521102548831248569e-04 6.940877838228574469e-04 2.997746738275738638e-04
-1.120999999999999908e+01 9.952792531013247932e-04 9.952789535127919921e-04 6.950894274857519553e-04 8.952158780332896163e-04 3.001896758213066000e-04 9.952791033070583927e-04 7.428198320874932316e-04 2.524592712195653237e-04 6.950894274857519553e-04 3.001896758213066000e-04
-1.119999999999999929e+01 9.966990176308392589e-04 9.966987176897143703e-04 6.960933006144329280e-04 8.964970119783288163e-04 3.006055670458437782e-04 9.966988676602768146e-04 7.438898322618933733e-04 2.528090353983833329e-04 6.960933006144329280e-04 3.006055670458437782e-04
-1.118999999999999950e+01 9.981219101845844200e-04 9.981216098901722535e-04 6.970994099479912044e-04 8.977809766742493288e-04 3.010223500893872408e-04 9.981217600373783368e-04 7.449622104411241083e-04 2.531595495962542827e-04 6.970994099479912044e-04 3.010223500893872408e-04
-1.117999999999999972e+01 9.995479401251616824e-04 9.995476394767644455e-04 6.981077622513067816e-04 8.990677806177444116e-04 3.014400275496562824e-04 9.995477898009630640e-04 7.460369738031050451e-04 2.535108159978581273e-04 6.981077622513067816e-04 3.014400275496562824e-04
-1.116999999999999993e+01 1.000977116850645813e-03 1.000976815847563327e-03 6.991183643151699205e-04 9.003574323377930202e-04 3.018586020339347037e-04 1.000976966349104678e-03 7.471141295531863241e-04 2.538628367959182459e-04 6.991183643151699205e-04 3.018586020339347037e-04
-1.116000000000000014e+01 1.002409449794747351e-03 1.002409148436278572e-03 7.001312229563992151e-04 9.016499403958084516e-04 3.022780761591138004e-04 1.002409299115513070e-03 7.481936849242748185e-04 2.542156141912381971e-04 7.001312229563992151e-04 3.022780761591138004e-04
-1.115000000000000036e+01 1.003844948426974807e-03 1.003844646712417606e-03 7.011463450179639990e-04 9.029453133857855791e-04 3.026984525517323159e-04 1.003844797569696315e-03 7.492756471769614198e-04 2.545691503927348951e-04 7.011463450179639990e-04 3.026984525517323159e-04
-1.114000000000000057e+01 1.005283622252802931e-03 1.005283320181450842e-03 7.021637373691059928e-04 9.042435599344531829e-04 3.031197338480208937e-04 1.005283471217126778e-03 7.503600235996508170e-04 2.549234476174760153e-04 7.021637373691059928e-04 3.031197338480208937e-04
-1.112999999999999901e+01 1.006725480813832089e-03 1.006725178384978428e-03 7.031834069054603009e-04 9.055446887014235698e-04 3.035419226939450117e-04 1.006725329599405258e-03 7.514468215086886728e-04 2.552785080907166398e-04 7.031834069054603009e-04 3.035419226939450117e-04
-1.111999999999999922e+01 1.008170533687960651e-03 1.008170230900896349e-03 7.042053605491793364e-04 9.068487083793454456e-04 3.039650217452492180e-04 1.008170382294428609e-03 7.525360482484931383e-04 2.556343340459353618e-04 7.042053605491793364e-04 3.039650217452492180e-04
-1.110999999999999943e+01 1.009618790489547405e-03 1.009618487343562528e-03 7.052296052490557689e-04 9.081556276940552699e-04 3.043890336674991430e-04 1.009618638916554966e-03 7.536277111916838724e-04 2.559909277248711480e-04 7.052296052490557689e-04 3.043890336674991430e-04
-1.109999999999999964e+01 1.011070260869583945e-03 1.011069957363965087e-03 7.062561479806474252e-04 9.094654554047321886e-04 3.048139611361270910e-04 1.011070109116774625e-03 7.547218177392145313e-04 2.563482913775600391e-04 7.062561479806474252e-04 3.048139611361270910e-04
-1.108999999999999986e+01 1.012524954515860122e-03 1.012524650649893445e-03 7.072849957464011047e-04 9.107782003040515570e-04 3.052398068364756785e-04 1.012524802582876783e-03 7.558183753205038489e-04 2.567064272623729884e-04 7.072849957464011047e-04 3.052398068364756785e-04
-1.108000000000000007e+01 1.013982881153135994e-03 1.013982576926103973e-03 7.083161555757783471e-04 9.120938712183394382e-04 3.056665734638417450e-04 1.013982729039619984e-03 7.569173913935675841e-04 2.570653376460525080e-04 7.083161555757783471e-04 3.056665734638417450e-04
-1.107000000000000028e+01 1.015444050543310751e-03 1.015443745954495210e-03 7.093496345253834769e-04 9.134124770077299213e-04 3.060942637235195040e-04 1.015443898248902981e-03 7.580188734451541541e-04 2.574250248037489351e-04 7.093496345253834769e-04 3.060942637235195040e-04
-1.106000000000000050e+01 1.016908472485597483e-03 1.016908167534278729e-03 7.103854396790877440e-04 9.147340265663212464e-04 3.065228803308503620e-04 1.016908320009937998e-03 7.591228289908761489e-04 2.577854910190619030e-04 7.103854396790877440e-04 3.065228803308503620e-04
-1.104999999999999893e+01 1.018376156816692534e-03 1.018375851502148271e-03 7.114235781481595368e-04 9.160585288223334474e-04 3.069524260112609202e-04 1.018376004159420511e-03 7.602292655753472650e-04 2.581467385840731377e-04 7.114235781481595368e-04 3.069524260112609202e-04
-1.103999999999999915e+01 1.019847113410952445e-03 1.019846807732457993e-03 7.124640570713904747e-04 9.173859927382669709e-04 3.073829035003147444e-04 1.019846960571705327e-03 7.613381907723158802e-04 2.585087697993893388e-04 7.124640570713904747e-04 3.073829035003147444e-04
-1.102999999999999936e+01 1.021321352180565691e-03 1.021321046137395935e-03 7.135068836152264884e-04 9.187164273110628131e-04 3.078143155437543786e-04 1.021321199158980921e-03 7.624496121848031802e-04 2.588715869741776868e-04 7.135068836152264884e-04 3.078143155437543786e-04
-1.101999999999999957e+01 1.022798883075729621e-03 1.022798576667156194e-03 7.145520649738960808e-04 9.200498415722607043e-04 3.082466648975468811e-04 1.022798729871442908e-03 7.635635374452387925e-04 2.592351924262042235e-04 7.145520649738960808e-04 3.082466648975468811e-04
-1.100999999999999979e+01 1.024279716084826970e-03 1.024279409310119987e-03 7.155996083695418406e-04 9.213862445881629325e-04 3.086799543279316379e-04 1.024279562697473370e-03 7.646799742155994560e-04 2.595995884818739683e-04 7.155996083695418406e-04 3.086799543279316379e-04
-1.100000000000000000e+01 1.025763861234604097e-03 1.025763554093031072e-03 7.166495210523511974e-04 9.227256454599954555e-04 3.091141866114661702e-04 1.025763707663817368e-03 7.657989301875477986e-04 2.599647774762696233e-04 7.166495210523511974e-04 3.091141866114661702e-04
-1.099000000000000021e+01 1.027251328590345764e-03 1.027251021081173341e-03 7.177018103006883691e-04 9.240680533240691217e-04 3.095493645350711289e-04 1.027251174835759444e-03 7.669204130825703564e-04 2.603307617531891416e-04 7.177018103006883691e-04 3.095493645350711289e-04
-1.098000000000000043e+01 1.028742128256060311e-03 1.028741820378552101e-03 7.187564834212265257e-04 9.254134773519462039e-04 3.099854908960795715e-04 1.028741974317306206e-03 7.680444306521189536e-04 2.606975436651871978e-04 7.187564834212265257e-04 3.099854908960795715e-04
-1.097000000000000064e+01 1.030236270374654218e-03 1.030235962128073180e-03 7.198135477490829898e-04 9.267619267506035713e-04 3.104225685022807637e-04 1.030236116251363699e-03 7.691709906777513235e-04 2.610651255736124300e-04 7.198135477490829898e-04 3.104225685022807637e-04
-1.095999999999999908e+01 1.031733765128118371e-03 1.031733456511724862e-03 7.208730106479507502e-04 9.281134107625980305e-04 3.108606001719708663e-04 1.031733610819921508e-03 7.703001009712720547e-04 2.614335098486495076e-04 7.208730106479507502e-04 3.108606001719708663e-04
-1.094999999999999929e+01 1.033234622737707383e-03 1.033234313750758509e-03 7.219348795102351795e-04 9.294679386662337266e-04 3.112995887339978750e-04 1.033234468244232946e-03 7.714317693748757058e-04 2.618026988693574028e-04 7.219348795102351795e-04 3.112995887339978750e-04
-1.093999999999999950e+01 1.034738853464123916e-03 1.034738544105876998e-03 7.229991617571899934e-04 9.308255197757301942e-04 3.117395370278104095e-04 1.034738698785000457e-03 7.725660037612905708e-04 2.621726950237098321e-04 7.229991617571899934e-04 3.117395370278104095e-04
-1.092999999999999972e+01 1.036246467607702774e-03 1.036246157877411447e-03 7.240658648390519087e-04 9.321861634413887822e-04 3.121804479035053103e-04 1.036246312742557111e-03 7.737028120339211430e-04 2.625435007086360760e-04 7.240658648390519087e-04 3.121804479035053103e-04
-1.091999999999999993e+01 1.037757475508596736e-03 1.037757165405513767e-03 7.251349962351787701e-04 9.335498790497630912e-04 3.126223242218765359e-04 1.037757320457055252e-03 7.748422021269937236e-04 2.629151183300615282e-04 7.251349962351787701e-04 3.126223242218765359e-04
-1.091000000000000014e+01 1.039271887546963256e-03 1.039271577070339028e-03 7.262065634541875698e-04 9.349166760238300598e-04 3.130651688544636266e-04 1.039271732308651251e-03 7.759841820057026803e-04 2.632875503029485161e-04 7.262065634541875698e-04 3.130651688544636266e-04
-1.090000000000000036e+01 1.040789714143151162e-03 1.040789403292233456e-03 7.272805740340930079e-04 9.362865638231592088e-04 3.135089846835993014e-04 1.040789558717692201e-03 7.771287596663557307e-04 2.636607990513365786e-04 7.272805740340930079e-04 3.135089846835993014e-04
-1.089000000000000057e+01 1.042310965757888659e-03 1.042310654531923520e-03 7.283570355424469215e-04 9.376595519440864392e-04 3.139537746024592224e-04 1.042310810144906090e-03 7.782759431365222609e-04 2.640348670083838287e-04 7.283570355424469215e-04 3.139537746024592224e-04
-1.087999999999999901e+01 1.043835652892474144e-03 1.043835341290706535e-03 7.294359555764785797e-04 9.390356499198865281e-04 3.143995415151118141e-04 1.043835497091590448e-03 7.794257404751805604e-04 2.644097566164097792e-04 7.294359555764785797e-04 3.143995415151118141e-04
-1.086999999999999922e+01 1.045363786088965947e-03 1.045363474110638010e-03 7.305173417632346549e-04 9.404148673209462763e-04 3.148462883365673779e-04 1.045363630099802087e-03 7.805781597728666827e-04 2.647854703269353501e-04 7.305173417632346549e-04 3.148462883365673779e-04
-1.085999999999999943e+01 1.046895375930375098e-03 1.046895063574726373e-03 7.316012017597236378e-04 9.417972137549416667e-04 3.152940179928272061e-04 1.046895219752550735e-03 7.817332091518252582e-04 2.651620106007255315e-04 7.316012017597236378e-04 3.152940179928272061e-04
-1.084999999999999964e+01 1.048430433040855279e-03 1.048430120307124874e-03 7.326875432530552661e-04 9.431826988670118789e-04 3.157427334209349191e-04 1.048430276673990077e-03 7.828908967661585717e-04 2.655393799078316136e-04 7.326875432530552661e-04 3.157427334209349191e-04
-1.083999999999999986e+01 1.049968968085900154e-03 1.049968654973323706e-03 7.337763739605853743e-04 9.445713323399365560e-04 3.161924375690266641e-04 1.049968811529612038e-03 7.840512308019786762e-04 2.659175807276333622e-04 7.337763739605853743e-04 3.161924375690266641e-04
-1.083000000000000007e+01 1.051510991772535266e-03 1.051510678280346460e-03 7.348677016300615011e-04 9.459631238943145897e-04 3.166431333963794703e-04 1.051510835026441080e-03 7.852142194775604822e-04 2.662966155488805434e-04 7.348677016300615011e-04 3.166431333963794703e-04
-1.082000000000000028e+01 1.053056514849515582e-03 1.053056200976946371e-03 7.359615340397647042e-04 9.473580832887421466e-04 3.170948238734661094e-04 1.053056357913230868e-03 7.863798710434924616e-04 2.666764868697384062e-04 7.359615340397647042e-04 3.170948238734661094e-04
-1.081000000000000050e+01 1.054605548107520217e-03 1.054605233853801683e-03 7.370578789986584204e-04 9.487562203199935125e-04 3.175475119820025840e-04 1.054605390980660950e-03 7.875481937828335320e-04 2.670571971978274724e-04 7.370578789986584204e-04 3.175475119820025840e-04
-1.079999999999999893e+01 1.056158102379354960e-03 1.056157787743713635e-03 7.381567443465328815e-04 9.501575448232005283e-04 3.180012007150013619e-04 1.056157945061534298e-03 7.887191960112653871e-04 2.674387490502689105e-04 7.381567443465328815e-04 3.180012007150013619e-04
-1.078999999999999915e+01 1.057714188540146566e-03 1.057713873521808328e-03 7.392581379541541924e-04 9.515620666720363621e-04 3.184558930768231462e-04 1.057714031030977447e-03 7.898928860772499224e-04 2.678211449537275246e-04 7.392581379541541924e-04 3.184558930768231462e-04
-1.077999999999999936e+01 1.059273817507545064e-03 1.059273502105734059e-03 7.403620677234112402e-04 9.529697957788968964e-04 3.189115920832283216e-04 1.059273659806639562e-03 7.910692723621843853e-04 2.682043874444552307e-04 7.403620677234112402e-04 3.189115920832283216e-04
-1.076999999999999957e+01 1.060837000241926292e-03 1.060836684455863845e-03 7.414685415874658564e-04 9.543807420950853673e-04 3.193683007614291579e-04 1.060836842348895177e-03 7.922483632805596681e-04 2.685884790683353463e-04 7.414685415874658564e-04 3.193683007614291579e-04
-1.075999999999999979e+01 1.062403747746591600e-03 1.062403431575497737e-03 7.425775675109026535e-04 9.557949156109974385e-04 3.198260221501421233e-04 1.062403589661044777e-03 7.934301672801192520e-04 2.689734223809256333e-04 7.425775675109026535e-04 3.198260221501421233e-04
-1.075000000000000000e+01 1.063974071067976240e-03 1.063973754511067515e-03 7.436891534898788618e-04 9.572123263563074667e-04 3.202847592996429073e-04 1.063973912789521661e-03 7.946146928420160915e-04 2.693592199475056776e-04 7.436891534898788618e-04 3.202847592996429073e-04
-1.074000000000000021e+01 1.065547981295846469e-03 1.065547664352338355e-03 7.448033075522768765e-04 9.586329844001539001e-04 3.207445152718155354e-04 1.065547822824092520e-03 7.958019484809751359e-04 2.697458743431173844e-04 7.448033075522768765e-04 3.207445152718155354e-04
